item_id,Title,CurrentPrice,MedianSold,ActiveAvg,SuggestedPrice,SupplyCount,Note,UpdateStatus
236059045063,Dwight Howard 2020-21 Hoops Red #38 /75 Los Angeles Lakers,11.99,11.995,,11.99,0,Browse BIN | No actives | Sold median P1,
236059045064,Jamal Murray 2023-24 Panini Prizm Prizms Red Seismic #37 /299 Denver Nuggets,4.3,4.140000000000001,,4.15,0,Browse BIN | No actives | Sold median P1,
236059045065,Jamal Murray 2022-23 Panini Prizm Prizms Red #32 /299 Denver Nuggets,5.99,20.995,20.995,20.99,2,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
236059045066,Jonas Valanciunas 2023-24 Panini Prizm Prizms Blue Ice #289 /125 Pelicans,4.45,4.45,,4.45,0,Browse BIN | No actives | Sold median P1,
335917968235,Spencer Dinwiddie 2019-20 Hoops Red #13 /75 Brooklyn Nets,2.2,1.84,1.79,1.79,7,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
335917968236,Anthony Black 2023-24 Panini Phoenix Phoenix White Ice #278 /125 RC Magic,3.59,,,,0,No solds | No actives | No data,
335917968237,Paul George 2019-20 Donruss Optic Fantasy Stars Lime Green #6 /149 Clippers,5.0,15.02,15.02,15.0,1,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
335917968238,Usman Garuba 2021-22 Panini Select Red Disco Prizms #56 /49 RC Houston Rockets,10.5,10.5,10.5,10.5,1,Browse BIN | Browse BIN (Tier1) | Active median P1,
335917968239,Vince Carter 2019-20 Panini Illusions Yellow #118 /149 Atlanta Hawks,12.99,12.99,,12.99,0,Browse BIN | No actives | Sold median P1,
335917968240,Matisse Thybulle 2019-20 Panini Mosaic Blue Prizm #245 /99 RC Philadelphia 76ers,46.8,2.58,2.0,28.08,12,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
335917968241,Garrison Mathews 2022-23 Panini Prizm Prizms Blue Shimmer FOTL #188 35/35,28.0,28.0,,28.0,0,Browse BIN | No actives | Sold median P1,
335917968243,Gary Payton II 2022-23 Panini Prizm Prizms Purple #50 /99 Portland Trail Blazers,4.99,4.99,,4.99,0,Browse BIN | No actives | Sold median P1,
335917968244,Reggie Bullock 2022-23 Panini Prizm Prizms Blue Shimmer FOTL #179 /35 Mavericks,15.65,15.65,,15.65,0,Browse BIN | No actives | Sold median P1,
335917968246,Kevin Durant 2021-22 Panini Chronicles Red #9 /149 Brooklyn Nets,9.3,10.98,10.98,10.99,1,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
335917968247,Dariq Whitehead 2023-24 Panini Mosaic Pink #247 /149 RC Brooklyn Nets,4.65,5.99,,5.99,0,Browse BIN | No actives | Sold median P1,Updated successfully (business policy warning only)
335917968249,LaMarcus Aldridge 2014-15 Panini Prestige Bonus Shots Red #27 /199 Trail Blazers,3.4,3.74,3.74,3.75,1,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
335917968250,Mason Plumlee 2014-15 Panini Prestige Bonus Shots Blue #107 /99 Brooklyn Nets,2.25,1.94,,1.95,0,Browse BIN | No actives | Sold median P1,Updated successfully (business policy warning only)
335917968251,Trey Burke 2014-15 Panini Prestige Bonus Shots Blue #73 /99 Utah Jazz,4.95,,,,0,No solds | No actives | No data,
335917968252,Victor Oladipo 2022-23 Donruss Optic Fast Break Red #158 /75 Miami Heat,2.99,2.99,,2.99,0,Browse BIN | No actives | Sold median P1,
335917968254,Jordan Clarkson 2014-15 Panini Prestige Premium Bonus Shots Red #195 /199 RC,6.65,4.99,4.99,4.99,1,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
335917968255,Markelle Fultz 2022-23 Panini Prizm Prizms Red Power #174 /75 Orlando Magic,4.0,4.0,,4.0,0,Browse BIN | No actives | Sold median P1,
335917968256,Chris Paul 2023-24 Panini Prizm Prizms Teal Ice #99 /225 Golden State Warriors,12.5,8.75,,8.75,0,Browse BIN | No actives | Sold median P1,Updated successfully (business policy warning only)
335917968258,Dyson Daniels 2023-24 Panini Prizm Prizms Teal Ice #220 /225 Pelicans,10.95,13.37,,13.35,0,Browse BIN | No actives | Sold median P1,Updated successfully (business policy warning only)
335917968260,Derrick Caracter 2010-11 Panini Absolute Memorabilia #146 /499 RC Lakers,2.5,2.495,,2.5,0,Browse BIN | No actives | Sold median P1,
335917968261,Torrey Craig 2019-20 Hoops Blue Mojo Prizm #50 /99 Denver Nuggets,4.99,,,,0,No solds | No actives | No data,
335917968262,Gary Trent Jr. 2023-24 Panini Prizm Prizms Blue #243 /199 Toronto Raptors,5.2,5.615,5.615,5.6,2,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
335917968263,Fred VanVleet 2022-23 Panini Prizm Prizms Blue Ice #26 /125 Toronto Raptors,5.1,20.98,20.98,20.99,1,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
335917968265,Walker Kessler 2023-24 Panini Prizm Prizms Green Pulsar SSP #120 /25 Utah Jazz,7.99,38.99,,38.99,0,Browse BIN | No actives | Sold median P1,Updated successfully (business policy warning only)
335917968267,Buddy Hield 2019-20 Panini Mosaic Blue Prizm #198 /99 Sacramento Kings,3.75,2.735,2.49,2.49,4,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
335917968268,Joshua Primo 2021-22 Panini Select Maroon Prizms Die Cut #153 /175 RC  Spurs,8.85,8.85,,8.85,0,Browse BIN | No actives | Sold median P1,
236059045069,OG Anunoby 2022-23 Panini Prizm Prizms Blue #22 /199 Toronto Raptors,3.6,7.49,7.49,7.49,2,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
236059045070,Kevin Love 2022-23 Panini Prizm Prizms Orange Wave #90 /60 Cleveland Cavaliers,9.3,9.99,9.99,9.99,1,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
236059045071,Saben Lee 2020-21 Panini Select White Prizms #97 /149 RC Detroit Pistons,13.5,6.8,6.8,8.1,3,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
236059045072,Andrew Wiggins 2022-23 Panini Prizm Prizms Blue Ice #114 /125 Warriors,20.0,22.115,,22.1,0,Browse BIN | No actives | Sold median P1,Updated successfully (business policy warning only)
335917968269,Zach LaVine 2022-23 Panini Prizm Prizms Purple Ice #92 /149 Chicago Bulls,10.0,10.0,,10.0,0,Browse BIN | No actives | Sold median P1,
335917968270,Jarred Vanderbilt 2023-24 Panini Prizm Prizms Red Seismic #202 /299 Lakers,3.5,3.5,,3.5,0,Browse BIN | No actives | Sold median P1,
236059103908,Tyrese Haliburton 2020-21 Hoops #238 RC Sacramento Kings,1.95,5.0,1.8,1.8,15,Browse BIN | Browse BIN (Tier1) | Active median P1,
236059103909,Tyrese Haliburton 2020-21 Hoops Arriving Now. #SS-14 Sacramento Kings,3.8,11.99,1.99,1.99,14,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
236059103910,Tyrese Haliburton 2020-21 Panini Select Blue #72 RC Sacramento Kings,2.3,2.8,1.89,1.89,15,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
236059103911,LaMelo Ball 2020-21 Panini Mosaic #202 RC Charlotte Hornets,2.65,10.0,4.8,2.99,15,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
236059103912,LaMelo Ball 2020-21 Panini Select Blue #183 RC Charlotte Hornets,3.5,16.99,1.67,1.65,14,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
236059103913,Tyrese Haliburton 2020-21 Donruss Optic Rated Rookie #162 RC Kings,4.4,19.99,2.74,2.75,15,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
236059103914,Tyrese Haliburton 2020-21 Panini Select Blue #189 RC Sacramento Kings,2.8,18.21,2.35,2.35,15,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
236059103915,LaMelo Ball 2020-21 Panini Prizm Emergent #23 Charlotte Hornets,2.6,6.5,1.69,1.69,15,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
236059103918,Tyrese Haliburton 2020-21 Panini Mosaic National Pride #258 Sacramento Kings,1.9,7.95,1.95,1.95,15,Browse BIN | Browse BIN (Tier1) | Active median P1,
236059103919,Tyrese Haliburton 2020-21 Panini Chronicles #291 RC Sacramento Kings,2.0,4.995,1.79,1.79,14,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
236059103921,LaMelo Ball 2020-21 Panini Mosaic Blue Chips #9 Charlotte Hornets,5.35,24.94,1.99,3.49,14,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
236059103922,Tyrese Haliburton 2020-21 Panini Mosaic #264 RC Sacramento Kings,4.1,5.99,1.69,1.69,15,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
236059103923,LaMelo Ball 2020-21 Panini Chronicles #604 RC Charlotte Hornets,1.95,2.99,1.75,1.75,12,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
236059103924,LaMelo Ball 2020-21 Panini Mosaic #257 Charlotte Hornets,1.9,11.5,1.75,1.75,14,Browse BIN | Browse BIN (Tier1) | Active median P1,
236059103926,Tyrese Haliburton 2020 Panini Prizm Draft Picks Collegiate Red Ice #90 Cyclones,4.3,3.95,3.95,3.95,3,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
236059103927,LaMelo Ball 2020-21 Donruss Optic Rated Rookie #153 RC Charlotte Hornets,3.6,21.98,2.75,2.75,15,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
335918037569,LaMelo Ball 2020-21 Panini Select Blue #63 RC Charlotte Hornets,2.45,13.98,1.89,1.89,15,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
335918037570,LaMelo Ball 2020-21 Donruss Rated Rookie #202 RC Charlotte Hornets,2.6,3.24,1.94,1.95,15,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
335918037573,LaMelo Ball 2020-21 Panini Prizm Instant Impact #21 Charlotte Hornets,2.3,5.0,1.69,1.69,14,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
335918037574,LaMelo Ball 2020-21 Panini Select Rookie Selections #1 Charlotte Hornets,4.25,2.0,2.0,2.0,12,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
335918037576,LaMelo Ball 2020-21 Panini Chronicles #654 RC Charlotte Hornets,1.8,3.19,1.69,1.69,15,Browse BIN | Browse BIN (Tier1) | Active median P1,
335918037577,Tyrese Haliburton 2020-21 Donruss Rated Rookie #231 RC Sacramento Kings,2.55,2.685,1.99,1.99,13,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
335918037578,Tyrese Haliburton 2020-21 Panini Prizm Instant Impact #9 Sacramento Kings,2.1,3.99,1.98,1.99,13,Browse BIN | Browse BIN (Tier1) | Active median P1,
335918037580,Tyrese Haliburton 2020-21 Panini Mosaic #204 RC Sacramento Kings,2.25,19.0,1.69,1.69,15,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
236059163281,Tyrese Maxey 2020-21 Panini Chronicles #116 RC Philadelphia 76ers,1.7,3.23,1.69,1.69,13,Browse BIN | Browse BIN (Tier1) | Active median P1,
236059163282,Tyrese Maxey 2020-21 Hoops #207 RC Philadelphia 76ers,2.0,23.99,1.94,1.95,13,Browse BIN | Browse BIN (Tier1) | Active median P1,
236059163283,Tyrese Maxey 2020-21 Donruss Optic #171 RC Philadelphia 76ers,2.55,19.9,2.75,2.75,15,Browse BIN | Browse BIN (Tier1) | Active median P1,
236059163285,Tyrese Maxey 2020-21 Panini Mosaic #263 RC Philadelphia 76ers,1.9,9.99,1.9,1.9,15,Browse BIN | Browse BIN (Tier1) | Active median P1,
236059163286,Tyrese Maxey 2020-21 Donruss #211 RC Philadelphia 76ers,1.9,21.24,2.0,2.0,14,Browse BIN | Browse BIN (Tier1) | Active median P1,
236059163287,Tyrese Maxey 2020-21 Panini Prizm Instant Impact #16 Philadelphia 76ers,1.9,4.99,1.64,1.65,13,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
236059163289,Paul Pierce 2000-01 Fleer Mystique #63 Boston Celtics,1.85,3.93,3.98,2.25,3,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
236059163291,Kevin Garnett 1995-96 Topps Gallery New Editions #41 RC NM-MT Timberwolves,7.95,5.985,3.99,4.77,12,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
236059163292,Kevin Garnett 2000-01 Upper Deck Black Diamond #48 Minnesota Timberwolves,2.2,2.37,2.58,2.59,5,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
236059163293,Kevin Garnett 2000-01 Upper Deck Masters of the Arts #MA4 Minnesota Timberwolves,2.9,2.795,1.75,1.75,12,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
236059163294,Kevin Garnett 2014-15 Panini Prestige #105 Brooklyn Nets,6.1,7.0,7.0,7.0,1,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
236059163296,Kevin Garnett 2008-09 Upper Deck First Edition #10 Boston Celtics,2.7,5.5,5.5,2.99,3,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
236059163302,Magic Johnson 1990 Hoops Team Night Los Angeles Lakers #NNO Super Rare SSP,305.0,6.0,1.75,183.0,15,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
236059163303,Kevin Garnett 2020-21 Hoops Holofoil #255 Minnesota Timberwolves,3.96,3.96,3.96,3.95,1,Browse BIN | Browse BIN (Tier1) | Active median P1,
335918117181,Tyrese Maxey 2020-21 Panini Chronicles #579 RC Philadelphia 76ers,2.3,4.625,2.49,2.49,11,Browse BIN | Browse BIN (Tier1) | Active median P1,
335918117182,Tyrese Maxey 2020-21 Panini Chronicles #165 RC Philadelphia 76ers,1.75,5.165,1.75,1.75,13,Browse BIN | Browse BIN (Tier1) | Active median P1,
335918117185,Tyrese Maxey 2020-21 Panini Mosaic #203 RC Philadelphia 76ers,1.85,9.12,1.79,1.79,12,Browse BIN | Browse BIN (Tier1) | Active median P1,
335918117186,Tyrese Maxey 2020-21 Panini Chronicles #168 RC Philadelphia 76ers,1.6,75.72,1.6,1.6,15,Browse BIN | Browse BIN (Tier1) | Active median P1,
335918117187,Tyrese Maxey 2020-21 Panini Mosaic National Pride #259 76ers,1.85,16.445,1.74,1.75,14,Browse BIN | Browse BIN (Tier1) | Active median P1,
335918117188,Tyrese Maxey 2020-21 Panini Chronicles #260 RC Philadelphia 76ers,2.65,3.495,1.79,1.79,13,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
335918117189,Tyrese Maxey 2020-21 Panini Prizm Emergent #24 Philadelphia 76ers,1.75,4.99,1.98,1.99,14,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
335918117191,Tyrese Maxey 2021-22 Panini Revolution #58 Philadelphia 76ers,1.9,2.5,2.5,2.3,9,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
335918117193,Tyrese Maxey 2020-21 Panini Select Blue #174 RC Philadelphia 76ers,2.45,17.68,2.49,2.49,13,Browse BIN | Browse BIN (Tier1) | Active median P1,
335918117195,Kevin Garnett 2002-03 SPx #46 Minnesota Timberwolves,3.5,4.99,,4.99,0,Browse BIN | No actives | Sold median P1,Updated successfully (business policy warning only)
335918117196,Kevin Garnett 1998-99 Hoops #10 Minnesota Timberwolves,1.55,5.0,2.29,1.95,11,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
335918117197,Kevin Garnett 1997-98 Collector's Choice #371 Minnesota Timberwolves,1.65,2.09,2.09,2.05,9,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
335918117198,Kevin Garnett 1999-00 SkyBox Premium Majestic #8MJ Minnesota Timberwolves,4.9,3.98,2.99,2.99,9,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
335918117199,Kevin Garnett 1999-00 Metal #68 Minnesota Timberwolves,2.2,4.27,4.27,2.6,5,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
335918117200,Kevin Garnett 2010-11 Panini Rookies & Stars Longevity #4 Boston Celtics,5.3,5.65,,5.65,0,Browse BIN | No actives | Sold median P1,Updated successfully (business policy warning only)
335918117201,Kevin Garnett 2001-02 SPx #51 Minnesota Timberwolves,1.9,3.52,3.52,2.3,3,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
335918117204,Kevin Garnett 2009-10 Panini Absolute Memorabilia Retail #62 Boston Celtics,4.0,3.0,3.0,3.0,1,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
335918117205,Kevin Garnett 1998-99 Metal Universe #65 Minnesota Timberwolves,2.55,7.99,7.99,2.95,1,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
335918117206,Kevin Garnett 1995-96 Upper Deck #273 RC Minnesota Timberwolves,3.05,10.0,2.99,2.99,14,Browse BIN | Browse BIN (Tier1) | Active median P1,
335918117207,Kevin Garnett 1995-96 Hoops #272 RC Minnesota Timberwolves,3.75,7.91,3.0,3.0,12,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
335918117208,Kevin Garnett 2000-01 Upper Deck Graphic Jam #G2 Minnesota Timberwolves,2.8,3.01,2.0,2.0,12,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
335918117209,Kevin Garnett 1997-98 Collector's Choice NBA Miniatures #M16 Timberwolves,2.0,2.25,1.99,1.99,12,Browse BIN | Browse BIN (Tier1) | Active median P1,
335918117210,Kevin Garnett 1995-96 SP Championship Shots Die-Cut #S9 Minnesota Timberwolves,3.99,4.485,3.99,3.99,15,Browse BIN | Browse BIN (Tier1) | Active median P1,
335918117211,Kevin Garnett 2007-08 Stadium Club #30 Boston Celtics,1.95,7.49,7.49,2.35,1,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
236064418274,Max Stassi 2011 Topps Pro Debut Single-A All Stars #SA37 Kane County Cougars,2.5,2.5,2.5,2.5,1,Browse BIN | Browse BIN (Tier1) | Active median P1,
236064418275,Wes Timmons 2011 Topps Pro Debut Triple-A All Stars #TA5 Gwinnett Braves,2.95,2.95,2.95,2.95,1,Browse BIN | Browse BIN (Tier1) | Active median P1,
236064418276,Quincy Latimore 2011 Topps Pro Debut Single-A All Stars #SA19 Marauders,6.4,6.4,6.4,6.4,1,Browse BIN | Browse BIN (Tier1) | Active median P1,
236064418277,Doug Deeds 2011 Topps Pro Debut Triple-A All Stars #TA9 Reno Aces,2.2,2.2,2.2,2.2,1,Browse BIN | Browse BIN (Tier1) | Active median P1,
236064418279,Will Middlebrooks 2011 Topps Pro Debut Single-A All Stars #SA7 Salem Red Sox,3.1,3.1,3.1,3.1,1,Browse BIN | Browse BIN (Tier1) | Active median P1,
236064418280,Drew Anderson 2011 Topps Pro Debut Double-A All Stars #DA45 Montgomery Biscuits,2.5,2.24,2.24,2.25,2,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
236064418281,Carlos Hernandez 2011 Topps Pro Debut Double-A All Stars #DA41,3.1,3.1,3.1,3.1,1,Browse BIN | Browse BIN (Tier1) | Active median P1,
236064418282,Brandon Tripp 2011 Topps Pro Debut Double-A All Stars #DA21 Jacksonville Suns,2.3,2.64,2.64,2.65,2,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
236064418283,Robinson Chirinos 2011 Topps Pro Debut Double-A All Stars #DA34 Smokies,5.85,5.85,5.85,5.85,1,Browse BIN | Browse BIN (Tier1) | Active median P1,
236064418284,Erik Komatsu 2011 Topps Pro Debut Single-A All Stars #SA20 Manatees,4.2,4.2,4.2,4.2,1,Browse BIN | Browse BIN (Tier1) | Active median P1,
236064418285,Dustin Martin 2011 Topps Pro Debut Triple-A All Stars #TA3 Rochester Red Wings,2.2,2.2,2.2,2.2,1,Browse BIN | Browse BIN (Tier1) | Active median P1,
236064418286,Josh Satin 2011 Topps Pro Debut Single-A All Stars #SA24 St. Lucie Mets,2.15,2.15,2.15,2.15,1,Browse BIN | Browse BIN (Tier1) | Active median P1,
236064418287,Matt Miller 2011 Topps Pro Debut Triple-A All Stars #TA8 Sky Sox,2.0,2.0,2.0,2.0,1,Browse BIN | Browse BIN (Tier1) | Active median P1,
236064418288,Jesus Montero 2011 Topps Pro Debut Triple-A All Stars #TA10 Yankees,2.0,2.0,2.0,2.0,1,Browse BIN | Browse BIN (Tier1) | Active median P1,
236064418289,Carlos Triunfel 2011 Topps Pro Debut Double-A All Stars #DA25 Diamond Jaxx,3.1,3.1,3.1,3.1,1,Browse BIN | Browse BIN (Tier1) | Active median P1,
236064418290,Pedro Beato 2011 Topps Pro Debut Double-A All Stars #DA37 Bowie Baysox,2.7,2.7,2.7,2.7,1,Browse BIN | Browse BIN (Tier1) | Active median P1,
236064418291,Destin Hood 2011 Topps Pro Debut Single-A All Stars #SA28 Hagerstown Suns,4.7,4.7,4.7,4.7,1,Browse BIN | Browse BIN (Tier1) | Active median P1,
236064418292,Collin Cowgill 2011 Topps Pro Debut Double-A All Stars #DA27,7.2,,1.99,4.32,1,No solds | Browse BIN (Tier3) | Active median P1,Updated successfully (business policy warning only)
236064418293,Zach Britton 2011 Topps Pro Debut Double-A All Stars #DA8 Bowie Baysox,2.0,2.0,2.0,2.0,3,Browse BIN | Browse BIN (Tier1) | Active median P1,
236064418294,Rudy Owens 2011 Topps Pro Debut Double-A All Stars #DA38 Altoona Curve,2.0,2.0,2.0,2.0,1,Browse BIN | Browse BIN (Tier1) | Active median P1,
236064418295,Brandon Short 2011 Topps Pro Debut Single-A All Stars #SA8 Winston-Salem Dash,3.65,3.65,3.65,3.65,1,Browse BIN | Browse BIN (Tier1) | Active median P1,
236064418296,Cedric Hunter 2011 Topps Pro Debut Double-A All Stars #DA32 San Antonio Missions,2.5,2.495,2.495,2.5,2,Browse BIN | Browse BIN (Tier1) | Active median P1,
236064418297,Josh Collmenter 2011 Topps Pro Debut Double-A All Stars #DA31,4.65,4.65,4.65,4.65,1,Browse BIN | Browse BIN (Tier1) | Active median P1,
236064418298,Tyson Auer 2011 Topps Pro Debut Single-A All Stars #SA10 Rancho Cucamonga Quakes,2.2,2.24,2.24,2.25,2,Browse BIN | Browse BIN (Tier1) | Active median P1,
236064418299,Simon Castro 2011 Topps Pro Debut Double-A All Stars #DA16 San Antonio Missions,2.7,2.7,2.7,2.7,1,Browse BIN | Browse BIN (Tier1) | Active median P1,
236064418300,Matt Dominguez 2011 Topps Pro Debut Double-A All Stars #DA20 Jacksonville Suns,2.55,2.775,2.55,2.55,3,Browse BIN | Browse BIN (Tier1) | Active median P1,
236064418301,Mike Nickeas 2011 Topps Pro Debut Double-A All Stars #DA36 Binghamton Mets,1.85,2.17,2.17,2.15,2,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
236064418302,Josh Stinson 2011 Topps Pro Debut Double-A All Stars #DA3 Binghamton Mets,1.69,,,,0,No solds | No actives | No data,
236064418303,Jonathan Villar 2011 Topps Pro Debut Single-A All Stars #SA29,2.3,2.3,2.3,2.3,1,Browse BIN | Browse BIN (Tier1) | Active median P1,
236064418304,Matt Lawson 2011 Topps Pro Debut Double-A All Stars #DA43,7.0,52.53,,52.55,0,Browse BIN | No actives | Sold median P1,Updated successfully (business policy warning only)
236064418305,Corban Joseph 2011 Topps Pro Debut Single-A All Stars #SA3 Tampa Yankees,2.25,2.25,2.25,2.25,1,Browse BIN | Browse BIN (Tier1) | Active median P1,
236064418306,Robbie Erlin 2011 Topps Pro Debut Single-A All Stars #SA31 Hickory Crawdads,2.35,2.35,2.35,2.35,1,Browse BIN | Browse BIN (Tier1) | Active median P1,
236064418307,Koby Clemens 2011 Topps Pro Debut Double-A All Stars #DA18 Corpus Christi Hooks,3.35,,1.99,1.99,1,No solds | Browse BIN (Tier3) | Active median P1,Updated successfully (business policy warning only)
236064418308,Kyle Skipworth 2011 Topps Pro Debut Single-A All Stars #SA5 Grasshoppers,2.3,2.3,2.3,2.3,1,Browse BIN | Browse BIN (Tier1) | Active median P1,
236064418309,Alex Liddi 2011 Topps Pro Debut Double-A All Stars #DA24 West Tenn Diamond Jaxx,2.2,2.2,2.2,2.2,1,Browse BIN | Browse BIN (Tier1) | Active median P1,
236064418310,Casey Haerther 2011 Topps Pro Debut Single-A All Stars #SA34 Kernels,2.15,2.28,2.28,2.29,1,Browse BIN | Browse BIN (Tier1) | Active median P1,
236064418311,Kirk Nieuwenhuis 2011 Topps Pro Debut Double-A All Stars #DA6 Binghamton Mets,3.75,3.75,3.75,3.75,1,Browse BIN | Browse BIN (Tier1) | Active median P1,
236064418312,Jordan Lyles 2011 Topps Pro Debut Double-A All Stars #DA17 Corpus Christi Hooks,2.5,2.495,2.495,2.5,2,Browse BIN | Browse BIN (Tier1) | Active median P1,
236064418313,Tyler Chatwood 2011 Topps Pro Debut Single-A All Stars #SA45 Quakes,2.5,2.5,2.5,2.5,1,Browse BIN | Browse BIN (Tier1) | Active median P1,
236064418314,Jordan Pacheco 2011 Topps Pro Debut Single-A All Stars #SA1 Modesto Nuts,2.0,2.0,2.0,2.0,1,Browse BIN | Browse BIN (Tier1) | Active median P1,
236064418315,Jake Kahaulelio 2011 Topps Pro Debut Double-A All Stars #DA33 Carolina Mudcats,1.7,1.6949999999999998,1.6949999999999998,1.69,2,Browse BIN | Browse BIN (Tier1) | Active median P1,
236064418316,Corey Brown 2011 Topps Pro Debut Double-A All Stars #DA19,2.5,2.5,2.5,2.5,4,Browse BIN | Browse BIN (Tier1) | Active median P1,
236064418317,Brandon Belt 2011 Topps Pro Debut Single-A All Stars #SA2 San Jose Giants,4.4,3.375,,3.39,0,Browse BIN | No actives | Sold median P1,Updated successfully (business policy warning only)
236064418318,Nick Franklin 2011 Topps Pro Debut Single-A All Stars #SA39 Diamond Jaxx,2.15,2.15,2.15,2.15,1,Browse BIN | Browse BIN (Tier1) | Active median P1,
335922512304,Aaron Hicks 2011 Topps Pro Debut Single-A All Stars #SA14 Beloit Snappers,3.45,3.45,3.45,3.45,1,Browse BIN | Browse BIN (Tier1) | Active median P1,
335922512305,Mike Moustakas 2011 Topps Pro Debut Double-A All Stars #DA13 Naturals,3.3,2.795,2.29,2.29,4,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
335922512306,Hak-Ju Lee 2011 Topps Pro Debut Single-A All Stars #SA12 Peoria Chiefs,2.75,3.245,3.245,2.99,2,Browse BIN | Browse BIN (Tier1) | Active median P1,
335922512307,Steve Clevenger 2011 Topps Pro Debut Double-A All Stars #DA44 Tennessee Smokies,3.85,3.85,3.85,3.85,1,Browse BIN | Browse BIN (Tier1) | Active median P1,
335922512308,Chun-Hsiu Chen 2011 Topps Pro Debut Single-A All Stars #SA15,1.95,1.95,1.95,1.95,1,Browse BIN | Browse BIN (Tier1) | Active median P1,
